Word,Wordcount
tyhmästä,1
rohkeudestaan,1
hukuttaa,1
auttamattomaksi,1
pilannut,1
pyynnin,1
pistellen,1
sankin,1
veitsen,1
hamaralla,1
nakutellen,1
piitä,1
terävämmäksi,1
pyyntiänsä,1
kauemmaspa,1
kuulumattomaksi,1
kohtaisivatkaan,1
kaikkuivat,1
kiliin,1
lähestyen,1
kierroksensa,1
palaamassa,1
samalle,1
paikalle,1
asettivatpa,1
mukaviin,1
paikkoihin,1
likenevää,1
ajoa,1
aukolla,1
patsaat,1
näyttäin,1
avatun,1
mustanpunaisen,1
kitansa,1
huohoittava,1
kiirahtipa,1
nurmelle,1
ampujata,1
jäsentäkään,1
liikuttamatta,1
koiraskarhu,1
kaatuu,1
ampujat,1
pöyreäturkkisen,1
hankkiutuen,1
kumauttelemaan,1
murharyyppyä,1
vieressäilta,1
vaijennut,1
levähtää,1
hertaisena,1
veitikkaa,1
kultaiseen,1
jospahan,1
kulauttaisin,1
ryypyn,1
härkämies,1
viinatiellä,1
makua,1
ma'un,1
likaisi,1
millenkä,1
keikahtelee,1
aatteleppas,1
käskeä,1
turmelevan,1
tavan,1
alkeiksi,1
lystillisinä,1
pokkomme,1
heinäriippi,1
säästetty,1
työntäisee,1
viinapullon,1
lukisikaan,1
liiaksi,1
härkäliutansa,1
hirviöltä,1
härkäliutaa,1
keihäspäätä,1
elustelevat,1
vetävät,1
pelloille,1
kesäinen,1
villiksi,1
joutumasta,1
tekevätpä,1
murennusta,1
koiristaan,1
nikkilän,1
parissa,1
paljous,1
mulkoileva,1
koiriensa,1
tuollaisessa,1
turvauvat,1
lopultakin,1
niitunaita,1
suojelevana,1
linnanmuurina,1
rynnäkköjuoksun,1
kiljauksen,1
kaukanamutta,1
askartelee,1
saukkohan,1
ontelossa,1
sannassa,1
näytäppäs,1
keikunta,1
kortteeriväkeä,1
tiellään,1
jäljillä,1
yhteisillä,1
vipuamme,1
turhempaakin,1
koetettu,1
lyön,1
terävällä,1
kangen,1
pihlajaistamutta,1
jyskeen,1
pauhun,1
oudostellen,1
vartosivat,1
ilmaantuisi,1
ilkeää,1
sekavata,1
möryä,1
kaahaten,1
kiirehtien,1
pöyhistymään,1
pidätystä,1
huumaavasti,1
vahvoilla,1
kangillansa,1
halkasivat,1
sarvitettuja,1
veljeksiäkin,1
lävistääkseen,1
makaavan,1
pihlajainen,1
katkaisten,1
selkärangan,1
möyhkäten,1
pelastivat,1
nuijaili,1
kangellansa,1
sarvien,1
rytkäytteli,1
hännästä,1
siirtäen,1
aseman,1
huhmailemaan,1
aukenivat,1
kentälle,1
rautahohtimia,1
heltiyneet,1
möly,1
suli,1
kauhistavaksi,1
herkesi,1
yksisarvisena,1
nuijapäisenä,1
hakattuna,1
hurmeisella,1
rapainen,1
hakkaava,1
kamalaksi,1
kärhämätä,1
tuimana,1
otusten,1
paljoutta,1
lihavata,1
työnnähdyksiä,1
kokeneet,1
suurempana,1
tuulispäätä,1
tuntuipa,1
maanjäristyksestä,1
päissä,1
kaahattu,1
sikolauma,1
pensastossa,1
pellonaidan,1
lotkassa,1
lähestyisikö,1
härkäjoukko,1
jäljissään,1
rajaaitaan,1
vesilampi,1
päältäpäin,1
katettu,1
kaartelemiseen,1
lammin,1
vesituiskuun,1
ilmestyivätpä,1
selvään,1
muistuttipa,1
sininiitulla,1
väisty,1
hattaran,1
sulkea,1
huoletonna,1
kirkkaampana,1
juhlallisesti,1
kantapäissään,1
lennähtivät,1
voisiko,1
raivokas,1
elämöitsevä,1
räiskäys,1
murrettiin,1
kuusinen,1
likempänä,1
juhdat,1
pöllyävää,1
sydämmissään,1
polkevansa,1
tynkkää,1
tiestä,1
seljästämme,1
pitäkäämme,1
tuohikonttia,1
auttoi,1
töminä,1
leimauksina,1
vilkaisivat,1
harjalle,1
tuoksahtivat,1
kaappasivat,1
kulmista,1
terävämmin,1
pelastuivat,1
hirvittävästä,1
nielua,1
juhtalauma,1
kuopien,1
turvapaikka,1
neliskulmainen,1
kallionkappale,1
onneamme,1
muistamme,1
vimmoissaan,1
kumppaniensa,1
mielisivät,1
koirillemme,1
monenkertaisesti,1
kostaa,1
kauhasta,1
oravat,1
kiipesimme,1
opetettaisiin,1
paastoomaan,1
konttiani,1
tinapullos,1
vierimään,1
vahvistusta,1
vaarallisessa,1
asemassa,1
muistutus,1
vuoteemme,1
sarvimetsän,1
ympäriltämmeniin,1
ukulia,1
tarinasta,1
kertooppas,1
omaansa,1
historjat,1
linnassansa,1
tuntureilla,1
hiidenruhtinas,1
mahtavin,1
tenhomies,1
sorea,1
kevättalvisena,1
karkelemaan,1
hankikantehelle,1
suomennientä,1
kultakarvaisen,1
heleäsilmäisen,1
peuran,1
karkaistulla,1
nuolellansa,1
hiihtävän,1
miehenjoutui,1
hämeenmaalle,1
hiihtäjä,1
vainun,1
komeasta,1
peurasta,1
kiehtomaan,1
liukuen,1
sileillä,1
tasaista,1
vinhemmällä,1
aukeat,1
lakeudet,1
jyrkät,1
peuraa,1
pidättävän,1
nuolen,1
vainoojaansa,1
rukoilevalla,1
hereitä,1
vasamansa,1
verellänsä,1
hiisi,1
pohjanperän,1
kolkoissa,1
laaksoissa,1
kiertyvän,1
varsansa,1
tunturille,1
noitakurkistimellansa,1
tähtäilemään,1
tummassa,1
peuransa,1
murhamiehen,1
muurista,1
neliskulmaisen,1
kivimöhkäleen,1
sinkautti,1
lentämään,1
joutsimiestä,1
voimallisella,1
valtaisessa,1
kaaressa,1
halkaisten,1
tuulisen,1
kumuun,1
päälaelle,1
haudaten,1
allensa,1
korvessahan,1
rapana,1
raatoina,1
vetelisimme,1
tässäkin,1
tarpeeksemme,1
täytyyhän,1
untakin,1
jyritellä,1
päälliskyttäisin,1
pääskysenpoikaset,1
pianhan,1
kellahtaisi,1
unipöllöinen,1
vierellä,1
uneksuvaa,1
kortteerimme,1
hankkeista,1
kirotuilla,1
perkeleetmutta,1
vahdata,1
likimaihin,1
joutuneet,1
siunatkaat,1
sielujanne,1
ruumiitanne,1
nukkukaat,1
ma'atessa,1
piirittäen,1
keikkuivat,1
likisteli,1
tekevän,1
härkienkin,1
mahoissa,1
pakoittavan,1
laitumille,1
poistumista,1
kauhistuksella,1
kosteassa,1
sararuohossa,1
näykkeilemään,1
siirtymättä,1
aijettakaan,1
korjata,1
luitansa,1
ottavatpa,1
asuntonsa,1
rakentonsa,1
talveen,1
ruo'an,1
leipänä,1
särpimenä,1
koiriemme,1
viskata,1
vihaisille,1
härjille,1
julma,1
viskaisimmeko,1
lunastimeksi,1
pelastaneet,1
murhaavista,1
epäilen,1
rupeaisivat,1
sarvillensa,1
seivästettävää,1
naukuilemaan,1
mahassa,1
naukuilee,1
ensiajan,1
maarussamme,1
pamppailevaan,1
lihavan,1
hiiren,1
käyskelevä,1
paukahtakaamme,1
maanihmeelliseen,1
nouskaamme,1
läikytän,1
miestäyks,1
vavahtaen,1
kirkaus,1
jolittava,1
sekaantui,1
pitkää,1
huudettu,1
hengähtämään,1
uudistivat,1
vaikuttaisi,1
mustuneilla,1
veripunertavilla,1
liehtoivat,1
palkeet,1
miesjoukko,1
suurinta,1
paru,1
metelistä,1
ilmesty,1
kiihtyy,1
puolitoista,1
murinaa,1
piiputustakin,1
mentyämme,1
vatsaamme,1
pitkähän,1
tyhjennetty,1
variksenkaan,1
vaakutusta,1
tarhapöllönkään,1
pakinaa,1
jutellakses,1
istuissamme,1
nälkäsaaressa,1
hirmuisessa,1
johtaakin,1
ravintoa,1
muistuttelee,1
vuoressa,1
uskonsankarista,1
vankina,1
toisenkaltaisesta,1
kristinusko,1
pakanuus,1
hämeenmaassa,1
käännettyjen,1
levittämään,1
aseitten,1
kotimaahansa,1
haarniskoittuin,1
sankarten,1
hämäläiset,1
pakanallisten,1
hirmuisimman,1
surmattiin,1
kauhistavalla,1
pelastustansa,1
eksyttävään,1
luoliin,1
komeroihin,1
jälkiään,1
kätkenyt,1
teljettäköön,1
muurasivat,1
aukion,1
nääntymään,1
päivänvalon,1
siinto,1
ihanimmasta,1
hopeakirkkaasta,1
paisteesta,1
kuvertui,1
vähentynyt,1
kivikammiossaan,1
herttaisimpia,1
loppuneet,1
ravintonsa,1
kristittyin,1
aastaika,1
kiertynyt,1
syyskuunaamu,1
vasarain,1
rautakankein,1
kiinnimuuratulta,1
ruhan,1
pilkahtelemaan,1
luolasta,1
hedelmällinen,1
pauhinan,1
telmeen,1
aukiota,1
sidottuina,1
nuoriin,1
tuomittuina,1
uumennossa,1
arvelleet,1
kohdannut,1
suljettiin,1
kirkastetulla,1
säteilevällä,1
heläys,1
kohisevat,1
polvilleen,1
uskoi,1
ihanat,1
ihmetyöt,1
päästivät,1
nuorista,1
tuomitut,1
vangit,1
partahalle,1
luopuen,1
pakanuudesta,1
määrätyt,1
veisaten,1
kiitosvirttä,1
tuskallisesta,1
vanhurskaan,1
johdattanut,1
veisasivat,1
hurskaasta,1
kastaminen,1
sudentarhamme,1
luolassa,1
lähdettä,1
hedelmällistä,1
maalliselle,1
silmälle,1
paistava,1
valaisnutkaan,1
kammiotansa,1
tyydytti,1
ruumiillisen,1
tarpeensa,1
lähteenä,1
maistavana,1
hedelmänä,1
säteilevänä,1
valkeutena,1
karjatoverini,1
kilpi,1
perkeletten,1
tanssimaan,1
uskolla,1
tyhjällä,1
muikeampaakin,1
varttunut,1
ruisleivän,1
kerrotaanpa,1
tarinaa,1
toisellakin,1
sonninsarvea,1
roiskahtipa,1
suhisten,1
vapriikin,1
paloviinaa,1
ruokaryypyksi,1
ryppyyn,1
sarvesta,1
kyynärittäin,1
monipoimullista,1
kolmannesta,1
kankeana,1
uutispuuroa,1
neljännestä,1
puuronkastiksi,1
sakeata,1
puutiainen,1
viidennen,1
lappasi,1
pikanellia,1
tanskan,1
punttirullaa,1
imevä,1
iilimato,1
tarvitsiko,1
parempaa,1
trahtamenttia,1
joutilas,1
polttaa,1
pyörryttää,1
senkaltaisen,1
poimullista,1
iloitaan,1
haasteletko,1
pilkan,1
vaivun,1
huokuen,1
rakko,1
härjänrakko,1
lämpimäisleipä,1
voin,1
pyllimakkara,1
lämpymäisleipää,1
haudottua,1
makkaraa,1
nousis,1
oleman,1
kantaman,1
tupossa,1
suola,1
sitoo,1
sisun,1
viikkokausia,1
hyttystäkään,1
suolenpäässä,1
suolallakaan,1
pitkälle,1
potkita,1
laiska,1
röhöittelee,1
jaksoon,1
nauttimatta,1
pihisee,1
henkiparka,1
miehessä,1
suolatuppoa,1
kakara,1
nisänappia,1
istuupa,1
ruispelloissa,1
hieroskellen,1
tähkäpäistä,1
naamaansakas,1
myöhäinen,1
ihmismaailmasta,1
puhisevaa,1
puskeileepa,1
toisenne,1
otsat,1
päästänne,1
roiskahtaa,1
kiusankappaletta,1
huviakin,1
vietteeksiniin,1
kestäköön,1
kyntäköön,1
luista,1
auraa,1
jykevästi,1
kyyttöselkä,1
koivipää,1
kyyttö,1
käpäläni,1
lyöppäs,1
eroita,1
sanottukatsellaanpas,1
levähtävät,1
nytkeilevät,1
hiljakseen,1
parannetaan,1
koivini,1
sorkkas,1
terästetyllä,1
junnaus,1
työnnäise,1
miehes,1
helkkariin,1
sarves,1
karsikoon,1
pakenetko,1
tuhnii,1
koskahan,1
koittanee,1
tapahtuupa,1
jahtivoutimme,1
komennon,1
telakuorma,1
kirkkotarhaan,1
kalisevia,1
kolisevia,1
luurankoja,1
surkealla,1
aukaiseppas,1
konttisi,1
kumaus,1
viinastamme,1
suurimpaan,1
hätään,1
huudamme,1
pämpästä,1
ryypänneet,1
korottivat,1
voudin,1
riihimäellä,1
rajahaltija,1
jännittäen,1
seljällään,1
traakit,1
linnunpoikaset,1
emänsä,1
havinan,1
sijallensa,1
piirittäminä,1
kauemmaskin,1
kumppaneillensa,1
yrittivät,1
pyrkimään,1
vankeudestansa,1
tempoilee,1
ruohoa,1
kieltänsä,1
pullealla,1
mahallansa,1
kisailee,1
sarviensa,1
läikkynä,1
kuoppii,1
aikailevat,1
tuskaksi,1
kalveaksi,1
vimmaksi,1
vartovat,1
pojathetki,1
siemauksen,1
nuhtelemaan,1
peijakasko,1
riivaa,1
aatteletkin,1
puristimessa,1
asuntomme,1
kämmenen,1
leveäksi,1
sijaksi,1
liikkua,1
hornan,1
koloon,1
kivenä,1
pyöriköön,1
linnamme,1
viskatkoon,1
homeista,1
tomuna,1
loiskis,1
leikillä,1
sotkettavaksi,1
laskittepa,1
konttinne,1
haltuuni,1
otsikkoas,1
sitäkään,1
rakkaat,1
tappele,1
olevas,1
enemminhän,1
tarvitset,1
skool,1
haltuus,1
pidänpä,1
nuijapää,1
avosuinen,1
imeläsuinen,1
terverabbi,1
pöyhistyy,1
mököttelee,1
hallavasilmäinen,1
kunnioituksesta,1
osamme,1
etees,1
praakaa,1
makson,1
mökötit,1
sorttiin,1
kaluun,1
tuomaspoika,1
eeroputikkani,1
naseva,1
veistinkirves,1
koukkusanoja,1
suur'kiitos,1
nuijapääksi,1
sonniksikin,1
arvonimestä,1
vuohi,1
hyljätty,1
punaposkinen,1
lyytiaröökinä,1
vuohen,1
maitoa,1
olisimmeko,1
ottaisimme,1
onkeen,1
rupeaisitpa,1
näkisit,1
likat,1
näytäkkään,1
tuommoisille,1
nurrupojille,1
ottaisinpa,1
puukosta,1
pistoksia,1
ketä,1
pistäneet,1
maalannut,1
kirveskynään,1
kieron,1
mielitty,1
mäyräksi,1
kuokkamieheksi,1
kärnäveikoksi,1
tämänmoista,1
pistellyt,1
kolon,1
yhteiskassaa,1
plootuja,1
tamppusäkki,1
uskoisi,1
nisukullassa,1
koiruohoa,1
uumoillut,1
äköittele,1
viskaan,1
huhmareen,1
almanakan,1
kaksoisveljeni,1
aivoissani,1
kielenpäässäni,1
laiva,1
myrskynä,1
möräilevä,1
valitsenko,1
kuvan,1
linnana,1
keihäillä,1
varustettu,1
piirittää,1
linnalla,1
piiritetty,1
päämiestä,1
puolustuksen,1
johtajata,1
vallattomuus,1
anastaa,1
miehistön,1
aseta,1
rakenna,1
järkevätä,1
sitämyöten,1
käyttäköön,1
useammat,1
puolelles,1
esimiehyyttäsi,1
tueten,1
piiritetyssä,1
sanaani,1
sisunsa,1
sekamelskan,1
määräykseen,1
marttyyria,1
hempeys,1
painakaat,1
sydämeenne,1
eläkäät,1
vaikenee,1
lohdutukseksi,1
tinapullosta,1
panet,1
laurikulta,1
ma'ataan,1
naulitaan,1
heläytän,1
klaneetista,1
laulus,1
pikkupojan,1
säästetään,1
jussille,1
aljetaanpas,1
viskattavaksi,1
taukoot,1
taidammekin,1
elämöitä,1
täyskarvaiset,1
rankaiseekin,1
vitsaa,1
piinakivellä,1
väinämöisen,1
savon,1
runolaulun,1
nokipoikavekkulilta,1
pojalta,1
punaisista,1
huulistansa,1
irvistävistä,1
hampaistaan,1
torvessa,1
näin…,1
saarnatkaamme,1
pappina,1
saarnastuolina,1
lukkareina,1
seurakunta,1
marssivärssy,1
marssitan,1
värssytän,1
päälukkari,1
oppipoikiasi,1
puolivillaisia,1
herroja,1
kalkkunat,1
kirkkomme,1
lukkarinpenkin,1
sunnuntakeina,1
pöllöttävät,1
rintapielet,1
leveillään,1
livottuna,1
voilla,1
ihralla,1
leukapartakin,1
laulakaat,1
kaapasi,1
keijulan,1
krouvista,1
harjasi,1
liikutettuna,1
konttii,1
poruttelee,1
lukkarijutte,1
mulautan,1
paukkua,1
synta,1
tei,1
jutte,1
supista,1
paimenten,1
laulaman,1
koreaksi,1
kirkkosuuksi,1
nokipoika,1
lainaa,1
kielesminä,1
saarnata,1
saarnastuolin,1
kaprokista,1
nappilävestä,1
lammaslaumani,1
suruksi,1
haisevia,1
vuohia,1
pukkeja,1
kärkölän,1
neitseet,1
narssut,1
naasikat,1
pöyhkeilette,1
silkeissä,1
kullanhohtavina,1
riikinkukot,1
sylkekäät,1
ellette,1
mattipastooria,1
nietua,1
sehyvää,1
räihä,1
kettulan,1
vaarista,1
peltolan,1
tanun,1
hirsitalkoossa,1
klasia,1
kilistit,1
likkoja,1
likistit,1
poikanalli,1
jallista,1
tuomitsee,1
krekiläiset,1
prekiläiset,1
korvaläpes,1
keitetty,1
monessakin,1
opissa,1
vesikopissa,1
muussa,1
konttapuussa,1
loannut,1
kaivoa,1
halaillut,1
penttu,1
hakemaan,1
ha'in,1
maat,1
saksat,1
virot,1
löytänyt,1
kullankokkoani,1
suomensaareen,1
löysinpä,1
hietaharjulta,1
tettuni,1
tettu,1
maanmustettu,1
tervaan,1
kiepasi,1
ensimmäiseen,1
tölliin,1
surrut,1
panin,1
turpaani,1
tupakkaa,1
parhaaseen,1
kapakkaan,1
veteli,1
lippariksi,1
määrä,1
laskettelivat,1
tyttäret,1
rikostelivat,1
läksinpä,1
iloleikistä,1
remahti,1
akkunat,1
poroporvarit,1
viitenä,1
vilkkasin,1
potkaisin,1
soraa,1
santaa,1
poriin,1
pärekoriin,1
vedettiin,1
torii,1
uuteenkaupunkiin,1
haukuttiin,1
turkuun,1
tulinpa,1
aningaisten,1
nokkelata,1
naaraa,1
alallansa,1
rakkari,1
pikiprakkari,1
ajallansa,1
lähdetäänpäs,1
lausuin,1
ärjähti,1
menin,1
vellinkii,1
tutkittiin,1
hutkittiin,1
kuljeskelin,1
laulelin,1
tallustelin,1
tölmällistä,1
hämeesen,1
astuin,1
kuulutuksen,1
kuuluttaa,1
läänin,1
aikovat,1
viettävät,1
häänsä,1
kaalin,1
liittykööt,1
istukoot,1
tattarinpaavalin,1
tervaseuraavat,1
käsketään,1
päivätyöhön,1
yllilä,1
allila,1
yliseppälä,1
pimppala,1
alavesi,1
toltti,1
lautoja,1
leiviskä,1
traaksipiikin,1
rautanauloja,1
parhaasta,1
paikkaamaan,1
pienempätä,1
sikaruuhtakiialan,1
ha'asta,1
karannut,1
mustanpruuni,1
umpiraudassa,1
vähäläntä,1
lyhytläntä,1
typpihäntä,1
laakea,1
puske,1
pääsee,1
vallallensa,1
kuopii,1
paimenta,1
napaaja,1
koppiins,1
kivimuuriin,1
osaat,1
osaatko,1
juupeli,1
osaako,1
veisaan,1
kesken,1
seisaa,1
virsi,1
navetan,1
seinähirsi,1
messuta,1
veisata,1
messuan,1
vastaa,1
nälältäni,1
hullun,1
juonittelemaan,1
koiranelkiin,1
leiskuna,1
langetan,1
päällesi,1
järkähtämättömän,1
kouraa,1
vastahan,1
painitaan,1
tuoksuu,1
kuukahtanut,1
murennukseksi,1
ammennyt,1
nälkälästä,1
tekisitkö,1
sysitukki,1
nukarin,1
tammesta,1
tekemästä,1
veljenmurhaa,1
kainin,1
tappamasta,1
suojelkoon,1
miestappo,1
miehustasta,1
koivessa,1
kiirahtamasta,1
monipäiseksi,1
monijalkaiseksi,1
hirmueläimeksi,1
velijoukko,1
rähisten,1
peloissaan,1
vierähtämäisillänsä,1
pujahtelivat,1
varjellen,1
sakeammin,1
kauhistavaa,1
jauhoksi,1
hierotulla,1
sammaleella,1
väänteli,1
pedoiksi,1
perkeleiksi,1
muuttuneet,1
vasamalla,1
ravaksi,1
syntisen,1
sionin,1
nakkaan,1
jok'ainoan,1
kiihoittuu,1
mitätön,1
kauhistukset,1
vaarallinen,1
tiima,1
suutut,1
henkeni,1
vaaraan,1
kurita,1
puhuu,1
hutki,1
huutamatta,1
suurempata,1
surmaa,1
vitsausta,1
kuolemanhyypiön,1
kaikkikas,1
lauripoikaa,1
raukenee,1
nukkuuhan,1
poikaparkaniin,1
kärsivällisyydessä,1
joudu,1
hautakotoomme,1
kirkonmaahan,1
tähänpä,1
nukahdamme,1
korppien,1
kotkien,1
nokittaviksi,1
synnytit,1
ryyppäisimme,1
valoittaisimme,1
pullosta,1
pisaran,1
ryyppäise,1
viinastasi,1
haha,1
jallit,1
saarnastuolit,1
teuhasitkin,1
teuhasit,1
peuhasit,1
astuneeksi,1
vuotaa,1
kätkeä,1
sisimmäiseen,1
karsinaan,1
kärsivän,1
unessaan,1
kuolettavan,1
madon,1
vaipukaamme,1
kuolla,1
elävätä,1
minuutilla,1
tappakaamme,1
ampukaamme,1
jokaainoa,1
roimalta,1
ampumavaroja,1
hehehlaurin,1
kymmenittäin,1
nykyisin,1
valettuja,1
latinki,1
tomppelit,1
töpöt,1
keksineet,1
muistelin,1
johtuneetkaan,1
aprikoimistani,1
ehtimättä,1
kauemmaskolmekymmentä,1
poikajunkkarit,1
ammumme,1
lävistämme,1
ampauksella,1
timojukuri,1
sanoinhan,1
nääntyisimmekö,1
uhkeilla,1
heheh,1
verisien,1
ruumisten,1
lainehtikoon,1
kohtahan,1
mätimahainen,1
lihansa,1
korjatkoon,1
huiskahäntä,1
murhesanomalla,1
sitkistyy,1
kelle,1
nauta,1
penkkiin,1
vyöllämme,1
tuliluikku,1
pankoon,1
taattavan,1
latingin,1
voimmehan,1
kilvoitella,1
pelastus,1
tuskamme,1
vankeutemme,1
likistää,1
pisaraa,1
vapautemme,1
välikappale,1
kourassamme,1
kirkaiskaamme,1
kurkkua,1
paneppas,1
pämppäs,1
möräämään,1
leksoittele,1
yhteiset,1
asetuksemme,1
yks,1
pelastuksesta,1
joukostansa,1
kalveanavartoivat,1
jyminän,1
vuodattava,1
savupilviin,1
liutaan,1
sarvipäistä,1
mörähtäen,1
kertaakaan,1
jalkansa,1
kankeina,1
sauvoina,1
roiskui,1
haavasta,1
haavoitettiin,1
lävistynyt,1
kirmaisten,1
säästänyt,1
kiire,1
muissa,1
tuntien,1
löyhkän,1
toverinsa,1
höyryävästä,1
raivoten,1
möryllä,1
täyttäen,1
paiskelivat,1
risuja,1
selkiensä,1
kierrottuina,1
peikkoina,1
vuorilla,1
kiljuna,1
jylisevä,1
verikuumaksi,1
valveilleen,1
himmeyden,1
himmeydessä,1
tummia,1
haamuja,1
melskeen,1
vierestänsä,1
alhaalta,1
ylhäältä,1
levottomassa,1
pätsiin,1
kylkensä,1
sikeään,1
vaatehti,1
savuiseen,1
kauhtanaan,1
matkien,1
lainehti,1
sadoittain,1
keikahteli,1
sorkkia,1
ammentaen,1
kohisevaan,1
murhatyö,1
sarvea,1
kuolleena,1
kuolonkamppauksen,1
korahtelevia,1
hengenvetoja,1
salo,1
niittoa,1
solisevana,1
purona,1
ympäriltä,1
verhosta,1
irvistellen,1
kamoittavasti,1
päitänsa,1
kasvaispa,1
pippuria,1
maamutta,1
härjänpaisti,1
hellitimme,1
syötyämme,1
otta,1
nakka,1
krööni,1
punapartainen,1
kärsi,1
juoksukoira,1
heimolaista,1
turhanpäiväinen,1
kunniakin,1
papinkirjastansa,1
kyykähti,1
turpeen,1
allakas,1
kuivia,1
riekas,1
viilteleppäs,1
viuloja,1
kailokyljen,1
reidestä,1
raakaan,1
paistiin,1
paistimme,1
vallanmutta,1
kuulumme,1
taistelemaan,1
kansaan,1
hyöriskelisi,1
paistui,1
lihankappaletta,1
muistivat,1
laurinkin,1
vaikk'eivät,1
untansa,1
heräymättä,1
silloinkaan,1
rankkasade,1
veriseltä,1
tanterelta,1
lihankimpaleet,1
pienentyi,1
paistettu,1
suolaan,1
yltäkylläisen,1
paastottuaan,1
isäntiensä,1
ravinneet,1
puuduttava,1
raukeus,1
vastaanseisomaton,1
surmatun,1
härkäjoukon,1
vartioitsivat,1
jäsenissään,1
kantelemaan,1
mehukkaita,1
punertavassa,1
näkisivät,1
valaisten,1
jylhää,1
ketistelemään,1
kaadettuja,1
hirviänsä,1
syvästä,1
pitkästä,1
harristellen,1
kantokasa,1
valaisi,1
pyllyileviä,1
kohistuneina,1
lihoiksi,1
muuttumassa,1
latoili,1
pinoon,1
nuotiota,1
paistettua,1
hiukaistuksen,1
vatsassansa,1
paljasti,1
liitti,1
nyökäyttäin,1
pörröistä,1
siunasi,1
kuivatellen,1
vaatteitansa,1
tervasliekkien,1
teurastettavana,1
sananpa,1
herrallensa,1
vilkaisemaan,1
kiljuen,1
kipenöiten,1
olevat,1
rotevaa,1
seurassaan,1
tervapamppu,1
urosta,1
hurmailevaa,1
aavetta,1
nyljetyn,1
levitteli,1
vuotia,1
kuivaamaan,1
taipuville,1
oksille,1
naudoista,1
hyljättäviä,1
taikapaloja,1
teurastajat,1
viskelivät,1
vierasta,1
äkeällä,1
haukunnalla,1
kovistaen,1
astuipa,1
isovatsainen,1
pulleasilmäinen,1
surmattu,1
päästimeksi,1
metsäsissit,1
peitotkaat,1
makaavat,1
härkäni,1
herraseni,1
miehinesi,1
rauhaas,1
kohtausta,1
vertaverroin,1
kohdusta,1
aatelisuutes,1
nilkosilmäinen,1
puolellanne,1
teurastaa,1
juhtiani,1
valloillensa,1
aidatussa,1
ha'assa,1
rajaaidasta,1
surkeaksi,1
piinaksemme,1
murtivat,1
rässyn,1
roisauksessa,1
runtoo,1
harjaksen,1
terä,1
juhta,1
työnnäisi,1
kortena,1
tieltänsä,1
ahdistimme,1
vaarallista,1
härkännekin,1
raatelevan,1
tapoimme,1
isänmaallemme,1
hyödyn,1
hyöty,1
penssata,1
lörpöttele,1
miellyttääpä,1
lurjukset,1
karatkaat,1
voudit,1
puree,1
kivikovaksi,1
naukuu,1
hengittäneet,1
murhan,1
höyryä,1
puukot,1
kyynäspäihin,1
silmänvoidetta,1
kiusaamasta,1
ottakoot,1
varoituksen,1
onnettomista,1
papeiksensa,1
vihimme,1
verisillä,1
puukoilla,1
lihaksi,1
vereksi,1
onnettomien,1
kiljuvaksi,1
isomahaista,1
röykkeitä,1
miehiänsä,1
kaikkivaltias,1
ylvästelkäät,1
ylpeytenne,1
pyrstö,1
talonnekin,1
tunkkaiseen,1
perustaan,1
astipois,1
mieheni,1
saaliiksenne,1
tempaan,1
sorkkaan,1
korjatkaat,1
lihanne,1
ränttynne,1
pahenevat,1
riensimme,1
sitkistymistä,1
miehinensä,1
teurastukseen,1
kangessa,1
mustanhallavaa,1
vartioittavaksija,1
kertomuksista,1
mailta,1
sorsanpyynniksi,1
yhdeksäs,1
kiehuvan,1
vartioinneet,1
korjaamaan,1
haaskio,1
hyödyksensä,1
kasoja,1
tuonnemmaksi,1
riippuvista,1
vuodista,1
molskien,1
kuohuen,1
lihapata,1
täysinä,1
ponnistelivat,1
vatsatsiinä,1
suruttomia,1
kuorsauksista,1
jyrähteli,1
kumiseva,1
raikkaan,1
koillisen,1
lihapatansa,1
aamullistansa,1
rehoittaen,1
hilloivat,1
voimakasta,1
hilpeys,1
tästäkin,1
luemmepa,1
kalliiksikin,1
kestin,1
varmaankin,1
herrammekin,1
keräjänkäymisen,1
syökäämme,1
sulakoon,1
vatsassamme,1
vapaamutta,1
veljesrinkiä,1
tanssikaamme,1
loiskikaamme,1
harakoitse,1
mätäkuun,1
houkot,1
yhdymmepä,1
toisenmoiseen,1
poikuuteni,1
tomuavilla,1
sileä,1
esteeksi,1
tempaisemme,1
juurineen,1
tarhallemme,1
jatkoa,1
tasaisesta,1
nielkööt,1
ehtoolla,1
rangaistukseksi,1
kauppa,1
hurjapäisenä,1
poikanallina,1
juoksen,1
hikoilen,1
lyökäät,1
leikkiänne,1
kiekkotarhaa,1
kamaraa,1
itäisellä,1
koivuiset,1
lennellä,1
tienoo,1
iskelivät,1
helmoissa,1
pahkoja,1
haaruja,1
tuuheitten,1
koivujen,1
hattapäitä,1
tuulenpesiä,1
murtaman,1
läpeen,1
punahäntäinen,1
leppälintu,1
jatkaa,1
kuljettuansa,1
riippuvaoksaisen,1
rangasta,1
puskee,1
pahka,1
kuperiainen,1
joulukakun,1
kousun,1
kallionkielun,1
kummallisesti,1
vääristyneen,1
lyöpi,1
läimäyttää,1
karsii,1
karjankelloja,1
peloittaakseen,1
häntyriä,1
seuduilta,1
valahtaa,1
vastaten,1
kanervaisen,1
kummun,1
liehtoilee,1
katkaisee,1
ryhtevän,1
hatun,1
löytöänsä,1
harkiten,1
tutkistellen,1
